operator_id	operator_callsign	operator_comment	operator_country	operator_country_iso2letter	operator_iata	operator_icao	operator_name
5574	HIGH TIDE 		United Kingdom 	gb		TRJ	Trans Euro Air 
5534	TRANS-NATION 		Ethiopia 	et		TNW	Trans Nation Airways 
5535	TRAINER 		Hungary 	hu		TNX	Trener Ltd 
5537	TOBRUK AIR 		Libya 	ly	7T	TOB	Tobruk Air 
1390	TROPICMEX 		Mexico 	mx		TOC	Aerotropical 
1391	TOMISKO CARGO 		Serbia 	rs		TOH	Air Tomisko 
5538	TOJ AIRLINE 		Tajikistan 	tj		TOJ	TOJ Airlines 
1392	BALUS 		Papua New Guinea 	pg	CG	TOK	Airlines PNG 
1393	AEROTONALA 		Mexico 	mx		TON	Aero Tonala 
5541	AIR TOP 		Indonesia 	id		TOP	Top Air 
5542	TORONTAIR 		Canada 	ca		TOR	Toronto Airways 
5543	TROPISER 		Belize 	bz	PM	TOS	Tropic Air 
5544			Canada 	ca		TOT	Totavia 
4015	SKY KINGDOM 		Thailand 	th		TOX	Neosiam Airways 
5547	TOYOTA 		Canada 	ca		TOY	Toyota Canada 
5548	TAMPA 		Colombia 	co	QT	TPA	TAMPA 
1394	AERO TROPICAL 		Angola 	ao		TPB	Aero Tropical 
1395	AIRCAL 		France 	fr	TY	TPC	Air Calédonie 
5549	TOP SPEED 		Austria 	at		TPD	Top Speed 
5550	TAXIPACIFICO 		Mexico 	mx		TPF	Taxis Aéreos del Pacífico 
5551	TRANSPEGASO 		Mexico 	mx		TPG	Transportes Aéreos Pegaso 
1396	TCHAD-HORIZON 		Chad 	td		TPK	Air Horizon 
5552	INTERPILOT 		Mauritania 	mr		TPL	TAR Interpilot 
5553	TRANSPAIS 		Mexico 	mx		TPM	Transpaís Aéreo 
5554	AEREA DELNORTE 		Mexico 	mx		TPN	Transportación Aérea del Norte 
1397	TAXI-POTOSI 		Mexico 	mx		TPO	Aero Taxi del Potosi 
5555	TRANS EXPRESS 		Australia 	au		TPP	Transpac Express 
5556	TAXIS PARRAL 		Mexico 	mx		TPR	Taxis Aéreos De Parral 
5557	TAPSA 		Argentina 	ar		TPS	TAPSA Transportes Aéreos Petroleros 
5558	TASSA 		Mexico 	mx		TPT	Transportes Aéreo del Sureste 
5559	TRANS PERU 		Peru 	pe		TPU	Trans American Airlines (Trans Am) 
5560	THAI PACIFIC 		Thailand 	th		TPV	Thai Pacific Airlines Business 
5561	TRANSXALAPA 		Mexico 	mx		TPX	Transportes Aéreos De Xalapa 
5562	TRANS PROVINCIAL 		Canada 	ca		TPY	Trans-Provincial Airlines 
5563	TRANSPAZ 		Mexico 	mx		TPZ	Transportes La Paz 
5372	TAXAIR 		Mexico 	mx		TQE	Taxair Mexiqienses 
5565	TRANSQUERETARO 		Mexico 	mx		TQR	Transportación Aérea De Querétaro 
1398	AEROTURQUESA 		Mexico 	mx		TQS	Aeroturquesa 
5568	TRANSAVIA 		Netherlands 	nl	HV	TRA	Transavia Holland 
5775	KIROVTRANS 		Ukraine 	ua		TRB	Ukraine Transavia 
5571	TRANS ISLAND 		Barbados 	bb		TRD	Trans Island Air 
5572	TAXI JET 		France 	fr		TRF	Taxi Air Fret 
5573			Spain 	es		TRG	TRAGSA (Medios Aéreos) 
2608	TRILLIUM 		Canada 	ca		TRI	Executive Flight Operations Ontario Government 
5379	TURKISH REPUBLIC 		Turkey 	tr		TRK	Turkish Airlines General Aviation 
5320	STARSTREAM 		South Africa 	za		TRL	Starlite Aviation 
5575	SOTRANS 		Mauritania 	mr		TRM	Transport Aerien de Mauritanie 
5321	AEROTRON 		Mauritania 	mr		TRN	Servicios Aéreos Corporativos 
5578	TRAMSON 		Sudan 	sd		TRR	Tramson Limited 
5579	TRANS ARABIAN 		Sudan 	sd		TRT	Trans Arabian Air Transport 
5580	TRI AIR 		Uganda 	ug		TRU	Triangle Airline (Uganda) 
5584	AIRTRAF 		France 	fr		TSA	Transair France 
1401	AIR TRANSAT 		Canada 	ca	TS	TSC	Air Transat 
5585	TAFI 		Brazil 	br		TSD	TAF-Linhas Aéreas 
5586	TRANSMILE 		Malaysia 	my	TH	TSE	Transmile Air Services 
4607	TRANSCANADA 		Canada 	ca		TSH	Regional 1 
5588	TRANSPORTAIR 		France 	fr		TSI	Transport'air 
5589	TRAST AERO 		Kyrgyzstan 	kg	S5	TSJ	Trast Aero 
5590	TOMSK-AVIA 		Kyrgyzstan 	kg		TSK	Trast Aero 
5591	THAI AVIATION 		Thailand 	th		TSL	Thai Aviation Services 
5594			Lebanon 	lb		TSM	Trans Sayegh Airport Services 
5595	AIR TRANS 		Nigeria 	ng		TSN	Trans-Air Services 
5597	TRANSPO-INTER 		Guatemala 	gt		TSP	Transportes Aéreos Inter 
1402	AIRTRA 		Japan 	jp		TSQ	airtransse 
5598	SAN MARINO 		San Marino 	sm		TSR	TJS San Marino S.r.L. 
5600	TRAST 		Kazakhstan 	kz		TST	TRAST 
5587	TRANS-CONGO 		Republic of the Congo 	cg		TSG	Trans-Air-Congo 
5596	TRANSOVIET 		Russia 	ru	UN	TSO	Transaero Airlines 
5602	SWISSTRANS 		Switzerland 	ch		TSW	Transwings 
5603	THAI STAR 		Thailand 	th	T9	TSX	Thai Star Airlines 
5604	TRIPLE STAR 		Egypt 	eg		TSY	Tristar Air 
5605	KANIMANBO 		Mozambique 	mz		TTA	TTA - Sociedade de Transporte e Trabalho Aéreo 
1403	AERO TURISTICAS 		Mexico 	mx		TTB	Aerolíneas Turísticas del Caribe 
5606	TRANSTECO 		Angola 	ao		TTC	Transteco 
5463	SMART CAT 		Taiwan 	cn	IT	TTW	Tigerair Taiwan 
5607			Turkey 	tr		TTH	Tarhan Tower Airlines 
5608	TOTAL 		Brazil 	br		TTL	Total Linhas Aéreas 
5322	TOUT-AIR 		Mauritania 	mr		TTM	Societe Tout Transport Mauritanien 
1480	TITANIUM 		South Africa 	za		TTN	Absolute Flight Services 
5609	MIGHTY WING 		Nigeria 	ng		TTP	Triple O Aviation 
5610	TRANSPORTACIONES 		Mexico 	mx		TTR	Transportaciones Y Servicios Aéreos 
5611	TECNICO 		Mexico 	mx		TTS	Transporte Aéreo Técnico Ejecutivo 
5336	TWILIGHT 					TWY	Sunset Aviation
5612	TURKMENISTAN 		Turkmenistan 	tm	T5	TUA	Turkmenhovayollary 
5613	TURICHILE 		Chile 	cl		TUC	Turismo Aéreo de Chile 
5601	TROPIC 		United Kingdom 	gb		TSV	Tropair Airservices 
5614			Tunisia 	tn	UG	TUI	Tuninter 
20	CLOUD RUNNER 		United Kingdom 	gb		TWF	247 Jet Ltd 
5617	TURISTICO 		Mexico 	mx		TUO	Taxi Aéreo Turístico 
603			Ecuador 	ec		TUR	ATUR 
290	Turismo 		Brazil 	br	M3	TUS	ABSA Cargo 
5618	TULPA 		Kazakhstan 	kz		TUX	Tulpar Air Service 
5619	TUNA 		Sweden 	se		TUZ	Tuna Aero 
5628			United Kingdom 	gb		TWJ	Twinjet Aircraft Sales 
5567	FRANCE SOLEIL 		France 	fr	TO	TVF	Transavia France 
5621	TRAVASA 		Spain 	es		TVH	Trabajos Aéreos Vascongados 
5371	THAIVIET JET 		Thailand 	th	VZ	TVJ	Thai Vietjet Air 
5623	TRAVEL SERVICE 		Hungary 	hu	7O[54]	TVL	Travel Service 
5624	TRANS-BALLERIO 		Italy 	it		TVO	Transavio 
5625	TAVREY 		Ukraine 	ua	T6	TVR	Tavrey Airlines 
5627	TRANSWEDE 		Sweden 	se		TWE	Transwede Airways 
196	TWINGOOSE 		Germany 	de	TZ	TWG	air-taxi Europe 
5629	TRADEWINDS CANADA 		Canada 	ca		TWL	Tradewinds Aviation 
5630			Mozambique 	mz		TWM	Transairways 
1406	TWINARROW 		Uzbekistan 	uz	EC	TWN	Avialeasing Aviation Company 
5631	COLIBRI 		Netherlands 	nl		TWO	Twente Airlines 
5632	WELWITCHIA 		Angola 	ao		TWW	Trans Air Welwitchia 
5644	TAYFLITE 		United Kingdom 	gb		TYF	Tayflite 
1784	TEXTRON 		Canada 	ca		TXB	Bell Helicopter Textron 
5634	TRANSEXPORT 		Belarus 	by	AL	TXC	TransAVIAexport Airlines 
1407	TAXI OESTE 		Mexico 	mx		TXD	Aerotaxis del Noroeste 
5635	TRANSAIR EXPRESS 		Romania 	ro		TXE	Transilvania Express 
1408	ALFE 		Mexico 	mx		TXF	Aerotaxis Alfe 
1409	AEREOTAXIS 		Mexico 	mx		TXI	Aereotaxis 
5636	TAXI COZATL 		Mexico 	mx		TXL	Taxi Aéreo Cozatl 
5637	TAXIMEX 		Mexico 	mx		TXM	Taxi Aéreo de México 
5762			United Kingdom 	gb		UAA	University Air Squadron 
5639	TAXIS SINALOA 		Mexico 	mx		TXO	Taxis Aéreos de Sinaloa 
5640	TAXIREY 		Mexico 	mx		TXR	Taxirey 
5760			United Kingdom 	gb		UAD	University Air Squadron 
75	Cranwell 		United Kingdom 	gb		UAH	Air Experience Flight
604	ATESA 		Ecuador 	ec		TXU	ATESA Aerotaxis Ecuatorianos 
4497	TAXIVALLARTA 		Mexico 	mx		TXV	Puerto Vallarta Taxi Aéreo 
5761			United Kingdom 	gb		UAJ	University Air Squadron 
5645	TRYGG 		Sweden 	se		TYG	Trygg-Flyg 
5646	TYROLMALTA 		Malta 	mt		TYJ	TJS Malta Ltd. 
5728	TYROLEAN 		Austria 	at	VO	TYR	Tyrolean Airways 
5647	TYROL AMBULANCE 		Austria 	at		TYW	Tyrol Air Ambulance 
1410	AERO TOMZA 		Mexico 	mx		TZA	Aero Tomza 
5648	TRANSPORTE SAENZ 		Mexico 	mx		TZE	Transporte Aéreo Ernesto Saenz 
5649	TAJIKSTAN 		Tajikistan 	tj		TZK	Tajikistan International Airlines 
1411	ZAMBEZI 		Zimbabwe 	zw		TZT	Air Zambezi 
5323	TAMAZULA 		Mexico 	mx		TZU	Servicios Aéreos Tamazula 
5746	UNITED ARABIAN 		Sudan 	sd		UAB	United Arabian Airlines 
5749	UNITAIR 		Zimbabwe 	zw		UAC	United Air Charters 
2505	EMIRATES 		United Arab Emirates 	ae	EK	UAE	Emirates Airlines 
5776	UNIFORCE 		United Arab Emirates 	ae		UAF	United Arab Emirates Air Force 
1412	AFRALINE 		Ghana 	gh		UAG	Afra Airlines 
3443	AVIATION PLANT 		Ukraine 	ua		UAK	Kiev Aviation Plant 
5763			United Kingdom 	gb		UAS	University Air Squadron 
1413	AEROSTAR 		Ukraine 	ua		UAR	Aerostar Airlines 
3928	UNIONAIR 		Myanmar 	mm	UB	UBA	Myanma Airways 
4761	SKYTRAVEL 		Czech Republic 	cz	QS	TVS	Smartwings 
5777	UNAIR 		Ivory Coast 	ci		UAI	Union Africaine des Transports 
5622	TIRAMAVIA 		Moldova 	md		TVI	Tiramavia 
5626	TWAYAIR 		Republic of Korea 	kr	TW	TWB	T'way Air 
19	CARGO UNIT 		Russia 	ru		TTF	224th Flight Unit 
5615	URSAL 		Russia 	ru		TUL	Tulpar Air 
5616	TUMTEL 		Russia 	ru		TUM	Tyumenspecavia 
601	TUPOLEVAIR 		Russia 	ru		TUP	Aviastar-Tu 
4059	TAIMYR 		Russia 	ru	Y7	TYA	NordStar 
3602	AEREOTUY 		Venezuela 	ve		TUY	Línea Turística Aereotuy 
5748	UNITED BANGLADESH 		Bangladesh 	bd	4H	UBD	United Airways 
5807	BANGLA STAR 		Bangladesh 	bd	BS	UBG	US-Bangla Airlines 
5745	GLORY 		Taiwan 	cn	B7	UIA	UNI Air 
5778	UGANDA CARGO 		Uganda 	ug		UCC	Uganda Air Cargo 
5736	UNIWORLD 		Panama 	pa		UCG	Uniworld Air Cargo 
1785	UKAY 		United Kingdom 	gb		UKA	Buzzaway Limited 
1414	GALETA 		Kazakhstan 	kz		UCK	Air Division of the Eastern Kazakhstan Region 
5780	UCOAVIACION 		Spain 	es		UCO	Ucoaviacion 
1415	CHARTER UKRAINE 		Ukraine 	ua	DW	UCR	Aero-Charter Ukraine 
5789	KHALIQ 		United Kingdom 	gb		UKI	UK International Airlines 
4492	UDARA 		Indonesia 	id		UDA	Psudiklat Perhubungan Udara/PLP 
2347	DONBASS AERO 		Ukraine 	ua	5D	UDC	DonbassAero 
2336	DNIEPRO 		Ukraine 	ua	Z6	UDN	Dniproavia 
5751	UNITED EAGLE 		China 	cn		UEA	United Eagle Airlines 
5793	POLICE 		United Kingdom 	gb		UKP	National Police Air Service 
5781	AVIASYSTEM 		Ukraine 	ua		UES	Ues-Avia Aircompany 
5735	UNITED EUROPEAN 		Romania 	ro		UEU	United European Airlines 
5352	FLIGHT ACADEMY 		Ukraine 	ua		UFA	State Flight Academy of Ukraine 
1416	UGANDA 		Uganda 	ug	U7	UGA	Air Uganda 
5784	URGEMER 		Spain 	es		UGC	Urgemer Canarias 
5783	CRESTED 		Uganda 	ug	UR	UGD	Uganda Airlines 
6075	PLUTON 		Kazakhstan 	kz		UGN	Yuzhnaya Aircompany 
5785	UKRAINE COPTERS 		Ukraine 	ua		UHL	Ukrainian Helicopters 
5827	ARCTIC 		Norway 	no		UIT	University of Tromsø School of Aviation 
5787	UNIVERSAL JET 		Mexico 	mx		UJR	Universal Jet Rental de Mexico 
51	ATLAS UKRAINE 		Ukraine 	ua		UJX	Atlas Ukraine Airlines 
5790	UKRAINE ALLIANCE 		Ukraine 	ua		UKL	Ukraine Air Alliance 
5791	UKRAINE MEDITERRANEE 		Ukraine 	ua	UF	UKM	UM Airlines 
5792	ENTERPRISE UKRAINE 		Ukraine 	ua		UKN	Ukraine Air Enterprise 
1418	AIR UKRAINE 		Ukraine 	ua	6U	UKR	Air Ukraine 
5794	CARGOTRANS 		Ukraine 	ua	6Z	UKS	Ukrainian Cargo Airways 
3662	UKRAINE WEST 		Ukraine 	ua	5V	UKW	Lviv Airlines 
5796	ULTIMATEHELI 		South Africa 	za		ULH	Ultimate HELI 
5797	VIPER 		South Africa 	za		ULR	Ultimate Air 
3612	HUMAYA 		Mexico 	mx		UMA	Líneas Aéreas del Humaya 
1419	AIR UMBRIA 		Italy 	it		UMB	Air Umbria 
6076	YUZMASH 		Ukraine 	ua	2N	UMK	Yuzhmashavia 
1420	ATUNEROS UNIDOS 		Mexico 	mx		UND	Atuneros Unidos de California 
5800	PROJET 		Spain 	es		UNJ	Universal Jet 
5828	UNITED NATIONS 		n/a 			UNO	United Nations 
4646	RIVNE UNIVERSAL 		Ukraine 	ua		UNR	Rivne Universal Avia 
5801	UNSPED 		Turkey 	tr		UNS	Unsped Paket Servisi 
5326	UNIVERSITARIO 		Mexico 	mx		UNT	Servicios Aéreos Universitarios 
5802	UNIEURO 		Italy 	it		UNU	Unifly Servizi Aerei 
3655	UNIVERSITY 		Sweden 	se		UNY	Lund University School of Aviation 
5803	PILOT SCHOOL 		Ukraine 	ua		UPL	Ukrainian Pilot School 
787	ROSAVIA 		Ukraine 	ua		URA	Aircompany Rosavia 
783	URGA 		Ukraine 	ua	3N	URG	Air Urga 
4819	STARAV 		Pakistan 	pk		URJ	Star Air 
5716	TURAN 		Azerbaijan 	az	3T	URN	Turan Air 
796	AIR-ARP 		Ukraine 	ua		URP	ARP 410 Airlines 
1984	CENTURY AVIA 		Mexico 	mx		URY	Century Aviation 
5718	TUSHETI 		Georgia 	ge		USB	Tusheti 
5327	SKIF-AIR 		Ukraine 	ua		USK	Skif-Air 
5328	SAMAS 		Uzbekistan 	uz		USN	Smarkand Aero Servise 
799	AUSTRO AEREO 		Ecuador 	ec		UST	Austro Aéreo 
4777	AKSAR 		Uzbekistan 	uz		USW	Special Aviation Works 
5813	UTAGE 		Equatorial Guinea 	gq		UTG	UTAGE 
5719	AVIATAPS 		Uzbekistan 	uz		UTM	TAPC Aviatrans Aircompany 
2422	UT Ukraine 		Ukraine 	ua	QU	UTN	UTair-Ukraine 
5814	AIRUT 		South Africa 	za		UTR	Utair South Africa 
5815	AIRRUH 		Ukraine 	ua		UTS	Ukrainian State Air Traffic Service Enterprise 
5721	ARABIAN TRANSPORT 		Uganda 	ug		UTT	Transarabian Transportation Services 
5816			Armenia 	am		UTU	Urartu-Air 
352	UNITY 		Australia 	au	QQ	UTY	Alliance Airlines 
5818	GUYANA JET 		Guyana 	gy		UVG	Universal Airlines 
5819	UVAVEMEX 		Mexico 	mx		UVM	Uvavemex 
5821	UNITED AVIATION 		Kuwait 	kw		UVN	United Aviation 
354	AUVIA 		Indonesia 	id		UVT	Auvia Air 
2149	CONSTANTA 		Ukraine 	ua		UZA	Constanta Airline 
5324	SHARINK 		Russia 	ru		UGP	Shar Ink 
5786	PILOT AIR 		Russia 	ru		UHS	Ulyanovsk Higher Civil Aviation School 
5325	PYSHMA 		Russia 	ru		UKU	Second Sverdlovsk Air Enterprise 
5812	UTAIR 		Russia 	ru	UT	UTA	UTair Aviation 
5822	UZBEK 		Uzbekistan 	uz	HY	UZB	Uzbekistan Airways 
5329	SOGDIANA 		Uzbekistan 	uz		UZS	Samarkand Airways 
5841	VACATIONAIR 		Canada 	ca		VAC	Vacationair 
766	VALLES 		Spain 	es		VAD	Aero Taxi Los Valles 
776	AIR-EVANS 		Spain 	es		VAE	Air Evans 
5852	SEGA 		Kazakhstan 	kz		VAG	Vega 
820	AIR AVALAIR 		Serbia 	rs		VAI	Avalair 
5857	VOYAGEUR 		Canada 	ca	VC	VAL	Voyageur Airways 
815	AMERAVIA 		Uruguay 	uy		VAM	Ameravia 
1906	CAMEL 		Mauritania 	mr		VAN	Caravan Air 
4382	PHUKET AIR 		Thailand 	th	9R	VAP	Phuket Air 
5831	VECA 		El Salvador 	sv		VAR	Veca Airlines 
814	ATRAN 		Russian Federation 	ru	V8	VAS	ATRAN Cargo Airlines 
5870	VISIONAIR 		Ireland 	ie		VAT	Visionair 
5838	VEEBEE 		Netherlands 	nl		VBA	V Bird Airlines Netherlands 
817	AIR VICTOR 		Bulgaria 	bg		VBC	AVB-2004 Ltd 
5840	VEEBIRD-AVIA 		Armenia 	am		VBD	V-Berd-Avia 
271	BURKINA 		Burkina Faso 	bf	2J	VBW	Air Burkina 
5872	VICA 		Brazil 	br		VCA	VICA - Viacao Charter Aéreos 
4531			Spain 	es		VCB	Real Aero Club de Vizcaya 
5723	SOVEREIGN 		United Kingdom 	gb		VIP	Tag Aviation UK 
2596	AVCON 		Switzerland 	ch		VCN	Execujet Charter 
2206	VOE CRUISER 		Brazil 	br		VCR	Cruiser Linhas Aéreas 
5897	VIRGIN 		United Kingdom 	gb	VS	VIR	Virgin Atlantic 
4154	OCEANCARGO 		Italy 	it	VC	VCX	Ocean Airlines 
5330	AVANDARO 		Mexico 	mx		VDO	Servicios Aéreos Avandaro 
5876	VEGA AIRLINES 		Bulgaria 	bg		VEA	Vega Airlines 
5878	VICTOR ECHO 		Spain 	es		VEE	Victor Echo 
759	AEROVEGA 		Mexico 	mx		VEG	Aerovega 
5879	GREEN ISLE 		Ireland 	ie		VEI	Virgin Express Ireland 
2248	VOLANTE 		United Kingdom 	gb		VLF	DFS UK Limited 
5883	VIRGIN EXPRESS 		Belgium 	be	TV	VEX	Virgin Express 
5884	ZETA FLIGHTS 		Mexico 	mx		VFT	VZ Flights 
5849	VANGUARDIA COLIMA 		Mexico 	mx		VGC	Vanguardia en Aviación en Colima 
4560			United Kingdom 	gb		VLL	RAF Valley SAR Training Unit 
508	VISTA GULF 		United Arab Emirates 	ae		VGF	Aerovista Gulf Express 
5885	VIRGIN NIGERIA 		Nigeria 	ng	VK	VGN	Virgin Nigeria Airways 
4765	VIRGO 		Thailand 	th	E3	VGO	Sabaidee Airways 
5331	SMART 		Netherlands 	nl		VGS	Stichting Vliegschool 16Hoven 
5887	AIR V-H 		Angola 	ao		VHA	VH-Air Industrie 
5888	EARLY BIRD 		Germany 	de		VHM	VHM Schul-und-Charterflug 
2148	CONSORCIO HELITEC 		Venezuela 	ve		VCH	Consorcio Helitec 
5889	VITUS 		Germany 	de		VIB	Vibroair Flugservice 
5890	VIP-EJECUTIVO 		Mexico 	mx		VIC	VIP Servicios Aéreos Ejecutivos 
5891	VIP EMPRESARIAL 		Mexico 	mx		VIE	VIP Empresarial 
5892	VIENNA FLIGHT 		Austria 	at		VIF	VIF Luftahrt 
5893	VEGA AVIATION 		Sudan 	sd		VIG	Vega Aviation 
5895	SWEDJET 		Sweden 	se		VIK	Viking Airlines 
785	CRYSTAL 		Bulgaria 	bg	VL	VIM	Air VIA 
5896	VINAIR 		Portugal 	pt		VIN	Vinair Aeroserviços 
5835	AEROENLACES 		Mexico 	mx	VB	VIV	VIVA Aerobus 
506	AEROVIZ 		Ukraine 	ua		VIZ	Aerovis Airlines 
2156	CONVIASA 		Venezuela 	ve	V0	VCV	Conviasa 
507			United Arab Emirates 	ae		VJE	AvJet Routing 
5898	VIAJES MEXICANOS 		Mexico 	mx		VJM	Viajes Ejecutivos Mexicanos 
5900	VISTA MALTA 		Malta 	mt		VJT	Vistajet 
5843	NALAU 		South Africa 	za		VLA	Valan International Cargo Charter 
68	VOLTA 		Bulgaria 	bg		VLB	Air Volta 
5902	VOLA 		Italy 	it	VE	VLE	C.A.I. Second 
5903	VUELING 		Spain 	es	VY	VLG	Vueling Airlines 
5933	RUBENS 		Belgium 	be	VG	VLM	VLM Airlines 
5905	VELOG 		Brazil 	br	LC	VLO	Varig Logística 
761	VILLAVERDE 		Mexico 	mx		VLR	Aerolíneas Villaverde 
768	VIREL 		Mexico 	mx		VLS	Aero Virel 
5846	VALUAIR 		Singapore 	sg	VF	VLU	Valuair 
5877	VECAR 		Venezuela 	ve		VEC	Venescar Internacional 
763	VENEJECUTIV 		Venezuela 	ve		VEJ	Aero Ejecutivos 
802	AVIAMERICA 		Mexico 	mx		VME	Aviación Comercial de América 
3006	VUELOS MED 		Spain 	es		VMM	Grupo Vuelos Mediterraneo 
2598	VAMPIRE 		Denmark 	dk		VMP	Execujet Scandinavia 
767	AERO VILAMOURA 		Portugal 	pt		VMR	Aero Vilamoura 
5848	EUROVAN 		Czech Republic 	cz		VAA	Van Air Europe 
1853	CI-TOURS 		Ivory Coast 	ci		VCI	CI-Tours 
784	VARDAR 		Macedonia 	mk		VDR	Air Vardar 
5894	VICHI 		Moldova 	md		VIH	Vichi 
5844	VALAN 		Moldova 	md		VLN	Valan Limited 
795			Russia 	ru		VAB	Airtrans Ltd 
813	REMONT AIR 		Russia 	ru		VAZ	Airlines 400 
4090	VYBORG AIR 		Russia 	ru		VBG	North-West Air Transport Company - Vyborg 
5875	VOLGA 		Russia 	ru	VI	VDA	Volga-Dnepr Airlines 
5886	VOLOGDA AIR 		Russia 	ru		VGV	Vologda State Air Enterprise 
5904	VLADAIR 		Russia 	ru	XF	VLK	Vladivostok Air 
5906	VERTICAL 		Russia 	ru		VLT	Vertical-T Air Company 
801	VLADLIFT 		Russia 	ru		VLV	Avialift Vladivostok 
5722	TRANSAVEN AIRLINE 		Venezuela 	ve		VEN	Transaven 
5881	VIETJET 		Vietnam 	vn	VJ	VJC	Vietjet Air 
5851	VASCO AIR 		Vietnam 	vn	0V	VFC	Vietnam Air Services Company (VASCO) 
5836	TURTLE DOVE 		British Virgin Islands 	gb		VIL	V I Airlink 
3161	VICTOR MIKE[27] 		Thailand 	th	VM	VMS	His Majesty King Maha Vajiralongkorn 
45	VENTA 		Mexico 	mx		VMX	Aeroventas de Mexico 
2514	EBBA 		Uruguay 	uy		VNA	Empresa Aviación Interamericana 
765	VANGUARDIA 		Mexico 	mx		VNG	Aero Servicios Vanguardia 
5829	VANILLA 		Japan 	jp	JW	VNL	Vanilla Air 
806	AVIENT 		Zambia 	zm		VNT	Avient Air Zambia 
2723	FLIGHT CAL 		United Kingdom 	gb		VOR	Flight Calibration Services Ltd. 
5724	TBILAVIA 		Georgia 	ge	L6	VNZ	Tbilaviamsheni 
5909	VIAGGIO 		Bulgaria 	bg	VM	VOA	Viaggio Air 
5926	VOLOTEA 		Spain 	es	V7	VOE	Volotea 
5910	VOYAGER AIR 		Bangladesh 	bd		VOG	Voyager Airlines 
5874	VOLARIS 		Mexico 	mx	Y4	VOI	Volaris 
1787	BLUE SPEED 		Sweden 	se		VOL	Blue Chip Jet 
4676	ROVOS 		South Africa 	za		VOS	Rovos Air 
5837	VELOCITY 		Australia 	au	VA	VOZ	Virgin Australia 
2246	VIP TAXI 		Slovakia 	sk	V5	VPA	DanubeWings 
5912	VETERAN 		Ukraine 	ua		VPB	Veteran Air 
5913	VIP AVIA 		Georgia 	ge		VPV	VIP-Avia 
5332	SILVERBACK 		Rwanda 	rw		VRB	Silverback Cargo Freighters 
5725	VERACRUZ 		Mexico 	mx		VRC	Taxi de Veracruz 
5914	VERITAIR 		United Kingdom 	gb		VRA	Vertair 
5915	UKRAINE VOLARE 		Ukraine 	ua		VRE	Volare Airlines 
758	VILLARICA 		Mexico 	mx		VRI	Aerotaxi Villa Rica 
5916	VOAR LINHAS 		Angola 	ao		VRL	Voar Lda 
5917	VARIG 		Brazil 	br	RG	VRN	VRG Linhas Aéreas 
757	AEROVITRO 		Mexico 	mx		VRO	Aerovitro 
5333	VAIRSA 		Mexico 	mx		VRS	Sirvair 
5919	VICKERS 		United Kingdom 	gb		VSB	Vickers Limited 
824	STARBIRD 		South Africa 	za		VSA	Avstar Aviation 
1528			Spain 	es		VSC	Aeronautic de Los Pirineos 
147	VISIG 		Spain 	es		VSG	AirClass Airways 
5920	VISION 		Canada 	ca		VSN	Vision Airways Corporation 
828	AVIOSTART 		Bulgaria 	bg		VSR	Aviostart AS 
755	FLIGHTVUE 		United Kingdom 	gb		VUE	AD Aviation 
5334	VLASTA 		Kazakhstan 	kz	DV	VSV	Scat Air 
5924	VUELOS TOLLOCAN 		Mexico 	mx		VTC	Vuelos Especializados Tollocan 
4559	ANGLESEY 		United Kingdom 	gb		VYT	RAF Valley Flying Training Unit 
829	ATACARGO 		Angola 	ao		VTG	Aviação Transportes Aéreos e Cargas 
5925	VUELOS TEHUACAN 		Mexico 	mx		VTH	Vuelos Corporativos de Tehuacan 
5938	Vistara 		India 	in	UK	VTI	Vistara 
5928	VITALA 		Chile 	cl		VTL	Victor Tagle Larrain 
771	AERONAVES TSM 		Mexico 	mx		VTM	Aeronaves TSM 
4561	VULCAN 		United Kingdom 	gb		WAD	RAF Waddington 
827	VIATRANSPORT 		Sudan 	sd		VTT	Avia Trans Air Transport 
5929	VOINTEH 		Bulgaria 	bg		VTV	Vointeh 
5855	VERATAXIS 		Mexico 	mx		VTX	Verataxis 
781	VICTORY 		Nigeria 	ng		VTY	Air Midwest (Nigeria) 
2489	ELIOS 		Italy 	it		VUL	Elios 
770	AEROVUELOX 		Mexico 	mx		VUO	Aerovuelox 
5930	VIPEC 		Ecuador 	ec		VUR	Vuelos Internos Privados VIP 
5931	VUELA BUS 		Mexico 	mx		VUS	Vuela Bus 
5918	Viva Air Colombia 		Colombia 	co	VH	VVC	Viva Air Colombia 
2362	WORLDFOCUS 		Turkey 	tr		VVF	Dunyaya Bakis Hava Tasimaciligi 
760	AEROVILLA 		Colombia 	co		VVG	Aerovilla 
5834	VALAIRJET 		Portugal 	pt		VVV	Valair Aviação Lda 
809	AVIREX-GABON 		Gabon 	ga	G2	VXG	Avirex 
2517	VENEZOLANA 		Venezuela 	ve		VNE	Empresa Venezolana 
3734	AVION EXPRESS 		Mali 	ml		VXP	Mali Air Express 
810	EXPRESSAVIA 		Ukraine 	ua		VXX	Aviaexpress Aircompany 
807	IAZUR 		France 	fr		VZR	Aviazur 
5971	WESTAIR WINGS 		Namibia 	na		WAA	Westair Aviation 
782	AIR TAHITI 		French Polynesia 	fr	VT	VTA	Air Tahiti 
5958	WESTAF CARGO 		Mauritania 	mr		WAC	West African Cargo Airlines 
669	WING ASIA 		Japan 	jp	DJ	WAJ	AirAsia Japan 
